date,co_24h,no2_24h,o3_24h,pm10_24h,pm25_24h,so2_24h,AQI
2024-08-28,0.22083333333333333,0.004804166666666662,0.035916666666666666,13.041666666666666,3.9333333333333336,0.0002695652173913043,33
2024-08-29,0.1625,0.0040449999999999904,0.041041666666666664,13.25,3.6041666666666665,0.0002708333333333333,38
2024-08-30,0.17916666666666667,0.00464375,0.042583333333333334,12.958333333333334,3.720833333333333,0.00025833333333333334,39
2024-08-31,0.225,0.00408695652173913,0.04595833333333333,13.666666666666666,5.216666666666667,0.0002458333333333333,43
2024-09-01,0.19999999999999998,0.005664705882352935,0.048125,16.208333333333332,6.629166666666666,0.00025833333333333334,45
2024-09-02,0.20000000000000004,0.0014333333333333331,0.0545,13.583333333333334,4.545833333333333,0.000275,25
2024-09-03,0.24583333333333335,0.004349999999999992,0.046875,18.666666666666668,5.125,0.00034583333333333335,43
2024-09-04,0.2541666666666667,0.007724999999999991,0.03929166666666666,22.833333333333332,4.770833333333333,0.00037499999999999995,36
2024-09-05,0.1875,0.005116666666666655,0.04370833333333333,20.208333333333332,4.825,0.0003,40
2024-09-06,0.21250000000000002,0.003058333333333321,0.049416666666666664,18.608695652173914,5.873913043478261,0.0002666666666666667,46
2024-09-07,0.21250000000000002,0.0021043478260869522,0.049875,22.869565217391305,9.234782608695653,0.000291304347826087,51
2024-09-08,0.21363636363636365,0.0022684210526315736,0.045409090909090906,23.291666666666668,7.541666666666667,0.00035,42
2024-09-09,0.21666666666666667,0.0033090909090909,0.043166666666666666,22.045454545454547,7.168181818181818,0.00033749999999999996,40
2024-09-10,0.22083333333333335,0.004082608695652174,0.044750000000000005,25.565217391304348,7.086956521739131,0.0003625,41
2024-09-11,0.25,0.006391666666666667,0.03841666666666667,22.041666666666668,5.675,0.0003916666666666667,36
2024-09-12,0.23750000000000002,0.006537499999999999,0.03779166666666667,32.625,7.366666666666667,0.0004583333333333333,41
2024-09-13,0.24166666666666667,0.0055999999999999895,0.042,31.291666666666668,7.2124999999999995,0.0003958333333333333,40
2024-09-14,0.20833333333333334,0.005868181818181814,0.04008333333333333,22.0,5.6000000000000005,0.0003333333333333333,37
2024-09-15,0.1590909090909091,0.00436,0.042095238095238095,29.375,6.129166666666666,0.00035454545454545455,39
